ngram_decoded,count,p_ngram,pmi,entropy_reduction,internal_entropy,frequency_norm,pmi_norm,entropy_reduction_norm,internal_entropy_norm,composite_score
39 266 44 265 370 263 50 13,20039,0.00016850882321835136,34.36046231524748,0.0,0.0,0.3292466729658212,0.48146932419609717,0.0,0.0,0.2026789992904796
13 50 63 39 266 44 265 369,18109,0.00015227936921309072,35.238026200542734,0.0,0.0,0.3188942765699383,0.4915928776354072,0.0,0.0,0.2026217885513364
18 63 299 288 18 63 299 288,1389,0.000011680161457672041,57.940748926689324,0.0,0.0,0.05640000379384508,0.7534908779828782,0.0,0.0,0.2024727204441808
63 290 65 71 22 269 304 13,19490,0.0001638922583225544,34.52419729858758,0.0,0.0,0.3264069965798815,0.48335816657156744,0.0,0.0,0.20244129078786222
50 63 39 266 44 265 369 13,17985,0.00015123664781586154,35.22811347882313,0.0,0.0,0.318191895518553,0.49147852474356774,0.0,0.0,0.2024176050655302
63 39 266 44 265 267 21,43261,0.0003637836319800937,27.448660954813008,0.0,0.0,0.4079155944462693,0.4017349691175348,0.0,0.0,0.202412640890951
50 306 51 272 51 292 71,24071,0.00020241408671535185,32.59684262587709,0.0,0.0,0.34798720179558806,0.4611242547702357,0.0,0.0,0.20227786414145593
39 36 44 265 51 272 39 266,29831,0.0002508501774253525,30.683610034900425,0.0,0.0,0.3699184497592516,0.4390532549249477,0.0,0.0,0.20224292617104983
50 63 39 266 44 265 262,40121,0.00033737923530832253,28.029125561232366,0.0,0.0,0.40021282022692367,0.4084311932456931,0.0,0.0,0.20216100336815418
265 275 272 39 266 44 265 51,17991,0.00015128710207701777,35.12242563565828,0.0,0.0,0.31822599303808974,0.49025931261999134,0.0,0.0,0.20212132641452027
13 50 63 39 36 44 265,51684,0.00043461300559994367,25.76643221399685,0.0,0.0,0.4261009732160235,0.3823288234908082,0.0,0.0,0.20210744917670792
263 51 272,418796,0.003521673792532196,7.225987276319006,0.0,0.0,0.6399784312430395,0.168446748054194,0.0,0.0,0.2021062948243084
55 263 51 287,151541,0.0012743148649798984,16.22335679406862,0.0,0.0,0.5360645337486623,0.2722401614482655,0.0,0.0,0.20207617379923193
50 63 39 266 44 265 262 12,28010,0.00023553730916443043,31.181598722054826,0.0,0.0,0.36347969167257893,0.4447980390609576,0.0,0.0,0.20206943268338412
39 36 44 265 39,158956,0.0013366679227254982,15.777908620026121,0.0,0.0,0.5409479161590495,0.26710148326206695,0.0,0.0,0.2020123498552791
13 39 12 51 13 39,264331,0.0022227708842821516,11.267590336546096,0.0,0.0,0.592936637781634,0.2150705725372654,0.0,0.0,0.20200180257972483
39 263 51 13 50 63 39 36,53076,0.0004463183941881939,25.49086059677079,0.0,0.0,0.42881774847715387,0.3791498367069497,0.0,0.0,0.20199189629602587
272 39 266,365895,0.0030768269809610593,8.348544198459958,0.0,0.0,0.6261743067432752,0.1813965345943932,0.0,0.0,0.2018927103344171
63 39 36 44 265 39 263 51,38323,0.00032225977504849937,28.3256238045278,0.0,0.0,0.39552586899257497,0.41185158902651203,0.0,0.0,0.20184436450477175
63 290 65 71,165624,0.0013927394249571448,15.351164667891078,0.0,0.0,0.5451485937420485,0.26217857647803494,0.0,0.0,0.20183179255502087
263 51 287 51 13 71,117786,0.0009904676007583579,18.34876430298547,0.0,0.0,0.510305344061906,0.29675880545512473,0.0,0.0,0.2017660373792577
33 39 12,523785,0.004404530863287797,5.085172582536024,0.0,0.0,0.662845751997634,0.14375036717603085,0.0,0.0,0.2016490297934162
261 21,732915,0.0061631141358889155,1.9964700622587497,0.0,0.0,0.6971878670059984,0.10811917775938973,0.0,0.0,0.20132676119134704
275 272 39 266 44 265 51 272,17106,0.0001438450985564708,35.285177241904655,0.0,0.0,0.3130695555823115,0.4921368107836884,0.0,0.0,0.20130159159149996
63 290 65 71 22 269 304,25207,0.00021196676016093532,31.82675822681047,0.0,0.0,0.35270116964389786,0.4522405818008234,0.0,0.0,0.2012354378611803
51 13 39 12,469867,0.003951132054450676,5.81346496674082,0.0,0.0,0.6517409540005152,0.1521519285831063,0.0,0.0,0.2009732206459054
272 39 36 44 265 267,55945,0.00047044394006440774,24.64503396974246,0.0,0.0,0.43419926996340547,0.3693924034276258,0.0,0.0,0.20089791834775783
44 265 51 272 39 266 44 65,22582,0.0001898930209050756,32.60848774706687,0.0,0.0,0.34145969909291546,0.46125859257588997,0.0,0.0,0.20067957291720134
263 51 272 39 266 44 65,46102,0.00038767372463757846,26.266665248281086,0.0,0.0,0.4144175542496487,0.3880994983551013,0.0,0.0,0.2006292631511875
51 272 39 36 44 65,74195,0.0006239089844146704,22.0473846682872,0.0,0.0,0.4630600388603975,0.33942599077036256,0.0,0.0,0.20062150740769003
36 44 65 21,193635,0.0016282851431651012,13.540834493703628,0.0,0.0,0.561121639508741,0.24129465615237558,0.0,0.0,0.20060407391527915
44 65 21,370683,0.0031170894813637474,7.783248525964853,0.0,0.0,0.6275033096247231,0.17487529888106446,0.0,0.0,0.2005946521264469
55 263 51 287 51 13 50,41855,0.00035196051678247896,27.104184489397174,0.0,0.0,0.40453807368092676,0.3977610978533948,0.0,0.0,0.20057479288358038
63 39 36 44 265 268 263,37196,0.0003127827829946503,28.13223516176853,0.0,0.0,0.392474573019196,0.40962066283146875,0.0,0.0,0.2005238089626662
265 370 263 50 13 50 13,36027,0.0003029526111127074,28.384333290936755,0.0,0.0,0.3892102862742714,0.4125288600867899,0.0,0.0,0.2004347865902653
279 12 275 13 39 12 51 13,55101,0.00046334670732842847,24.604132867853842,0.0,0.0,0.4326453369367893,0.3689205694134483,0.0,0.0,0.2003914765875594
39 36 44 265 275 272 39 266,17578,0.00014781416710076253,34.68700591047568,0.0,0.0,0.31585198425323,0.4852363223508183,0.0,0.0,0.2002720766510121
13 262,752609,0.006328721839090783,1.3836045040127056,0.0,0.0,0.6998984587620062,0.10104917712014397,0.0,0.0,0.20023690897053753
51 13 71 21,408468,0.0034348251909952364,6.7673061952233455,0.0,0.0,0.6374258529259721,0.1631554154072151,0.0,0.0,0.2001453170832968
44 265 51 272 39,139987,0.0011771567760800116,16.232013820876148,0.0,0.0,0.5279574615667602,0.27234002867728446,0.0,0.0,0.20007437256101115
12 55 263 51 287,99125,0.0008335464395188921,19.28185822920912,0.0,0.0,0.49267289491308414,0.3075229519569406,0.0,0.0,0.2000489617175062
264 284 50 306 51 272,28601,0.00024050705388832113,30.275183023172776,0.0,0.0,0.36561414586871693,0.4343416518740866,0.0,0.0,0.1999889494357009
12 51 13 39,453902,0.003816881674557419,5.763593364872449,0.0,0.0,0.6482072254095772,0.15157661112180423,0.0,0.0,0.19994595913284535
39 12 51 13 39,332186,0.002793366532741717,8.52870657063512,0.0,0.0,0.6162941836847649,0.18347488288678498,0.0,0.0,0.19994226664288745
63 39 266 44 265 267,57682,0.0004850504486691423,23.991333628041687,0.0,0.0,0.4373248924180015,0.36185133382187684,0.0,0.0,0.19979405655996957
268 263 51 272 39 266,75135,0.0006318134853291496,21.642108693309574,0.0,0.0,0.4643470162939229,0.33475073799492033,0.0,0.0,0.1997744385722108
23 13,777136,0.0065349704496540095,0.9367522393708939,0.0,0.0,0.7031767460866845,0.09589430138245779,0.0,0.0,0.19976776186728556
263 51 13 50 63 39 36,66876,0.0005623631948475706,22.608786729148495,0.0,0.0,0.45244336370383115,0.3459023098843333,0.0,0.0,0.1995864183970411
63 39 266 44 265 39,81653,0.00068662363103189,20.824359125906785,0.0,0.0,0.47285127216048184,0.32531720092224375,0.0,0.0,0.1995421182706814
51 287 51 13,261538,0.002199284425713917,10.501600662955367,0.0,0.0,0.5918507577258726,0.20623413621109818,0.0,0.0,0.1995212234842427
36 44 265 51 272 39,71616,0.0006022220611610086,21.9595069847235,0.0,0.0,0.4594435198270738,0.33841223617017113,0.0,0.0,0.19946393899931125
39 36 44 265 51 272,71616,0.0006022220611610086,21.959506984723504,0.0,0.0,0.4594435198270738,0.3384122361701712,0.0,0.0,0.19946393899931125
13 50 63 39 36 44 265 39,34524,0.0002903138186930666,28.399816890296027,0.0,0.0,0.3848541051578204,0.4127074784736367,0.0,0.0,0.19939039590786428
263 51 272 39 36 44 265 370,15382,0.00012934790751757477,35.55363024115726,0.0,0.0,0.3022101302312261,0.49523367738156854,0.0,0.0,0.19936095190319866
36 44 265 268 263 51 272,31212,0.00026246306653481623,29.28119799069586,0.0,0.0,0.374544563710036,0.4228750672039929,0.0,0.0,0.19935490772850722
51 13 50 63,276459,0.002324755764165986,9.918221341527422,0.0,0.0,0.5975224658460366,0.19950428800879066,0.0,0.0,0.1992566884637068
63 39 36 44 65 22,73283,0.0006162399367189202,21.673586814207578,0.0,0.0,0.461795717305438,0.33511386875317023,0.0,0.0,0.19922739651465204
36 44 265 51 272 39 36,37054,0.00031158869881395236,27.703286507688322,0.0,0.0,0.3920835729602125,0.40467232266494046,0.0,0.0,0.19918897390628826
51 272 39 36 44 265 370 263,15240,0.00012815382333687683,35.54025004624848,0.0,0.0,0.30126205606616785,0.4950793238120369,0.0,0.0,0.1990853449695512
265 51 272 39 36 44 65,37339,0.00031398527621887424,27.526533965232844,0.0,0.0,0.3928668210044638,0.40263331007672315,0.0,0.0,0.19887503277029672
272 39 266 44 65 21,69143,0.0005814264965211072,22.05360284351712,0.0,0.0,0.45585118307627764,0.33949772347300666,0.0,0.0,0.19883722663732106
22 269 22,391101,0.0032887853320784687,6.69688583719318,0.0,0.0,0.6329844356823252,0.16234304804606978,0.0,0.0,0.19883187093209875
21 71 63 290 65 71 22 269,24319,0.0002044995295098102,31.30922831590816,0.0,0.0,0.34903501596773945,0.4462703706318688,0.0,0.0,0.19882634664990206
39 12 51 13,436716,0.0036723638525188646,5.707907907948965,0.0,0.0,0.6442615472308549,0.15093422518454838,0.0,0.0,0.19879894310385082
69 274 18 63 50 69,5698,0.0000479147300113861,44.12319086216711,0.0,0.0,0.20069287820539583,0.5940918988192161,0.0,0.0,0.19869619425615298
13 268 263 51,270346,0.002273351281091293,9.865002930273114,0.0,0.0,0.5952367385242379,0.19889036184419367,0.0,0.0,0.1985317750921079
39 266 44 265 39,140247,0.0011793431273967824,15.674888755172015,0.0,0.0,0.5281471483421571,0.26591304886471234,0.0,0.0,0.19851504930171737
290 65,394244,0.003315214955880818,6.502598602472344,0.0,0.0,0.6338026566859911,0.16010175571826346,0.0,0.0,0.19847610310106364
71 63 290 65 71 23 269 335,12723,0.00010698826078182964,36.91863226682546,0.0,0.0,0.2828093144299454,0.5109803041322459,0.0,0.0,0.19844740464054783
39 12 39,616856,0.0051871689533000325,2.5110573763995783,0.0,0.0,0.6795649875546278,0.11405544321104175,0.0,0.0,0.1984051076914174
13 39 12 42 281 42 13 42,30533,0.00025675332598063384,29.120303596243268,0.0,0.0,0.37229618277660415,0.4210189937857275,0.0,0.0,0.1983287941405829
39 266 44 265 51 272,68372,0.000574943123962529,21.970268368903614,0.0,0.0,0.45470489635208716,0.3385363792093889,0.0,0.0,0.19831031889036901
266 44 265 51 272 39,68371,0.0005749347149190029,21.970247268078843,0.0,0.0,0.45470340122089026,0.33853613579084046,0.0,0.0,0.19830988425293267
13 71 12,568188,0.004777917622974631,3.1998964823954834,0.0,0.0,0.6711638562405601,0.1220018726590698,0.0,0.0,0.19829143222490747
272 39 36 44 265 267 21,35173,0.00029577128794146777,27.84787466330195,0.0,0.0,0.3867579325523596,0.40634028774938946,0.0,0.0,0.19827455507543726
13 50 63 39,283221,0.0023816177164890807,9.326524564997344,0.0,0.0,0.5999927159069564,0.19267848986754832,0.0,0.0,0.19816780144362617
266 44 65 21,177039,0.0014887286568069117,13.48919965243766,0.0,0.0,0.5519618360923645,0.24069899800868333,0.0,0.0,0.19816520852526195
272 39 36 44 265 369 13 268,13113,0.00011026778775698595,36.55089652563183,0.0,0.0,0.28589574653866595,0.5067381144866846,0.0,0.0,0.19815846525633762
272 39 36 44 265 51,68247,0.0005738919935217738,21.889990672768633,0.0,0.0,0.4545178352713652,0.3376102978602986,0.0,0.0,0.19803203328291596
12 51 13 39 12 51 13 39,111489,0.0009375158536748727,17.535097080823263,0.0,0.0,0.5046887810894019,0.28737236220763096,0.0,0.0,0.1980152858242582
264 12 278 13 261,134255,0.00112895613858874,15.880187587835756,0.0,0.0,0.5236836056628759,0.26828137069099184,0.0,0.0,0.1979912440884669
50 63 39 36 44 265 39 263,27703,0.0002329557328019356,29.841865581368975,0.0,0.0,0.3623530893725368,0.4293429134895757,0.0,0.0,0.19792400071552813
263 51 13 51,355848,0.0029923413206549175,7.196279893044778,0.0,0.0,0.623328101046081,0.1681040444776703,0.0,0.0,0.19785803638093785
263 51 13 39,377991,0.003178542771452061,6.656811170960996,0.0,0.0,0.6294990497477437,0.16188074777145497,0.0,0.0,0.19784494937979968
22 71,709985,0.005970294767836778,1.0434563498962055,0.0,0.0,0.6939385746286345,0.09712523713904218,0.0,0.0,0.19776595294191918
272 39 266 44 265 51,67079,0.000564070230683357,21.94272392328132,0.0,0.0,0.452753192549311,0.3382186272235952,0.0,0.0,0.19774295494322655
680 625 680 625 680,4971,0.00004180135536795372,44.99940387126812,0.0,0.0,0.18673984469237231,0.6041998685869879,0.0,0.0,0.19773492831984008
51 13 39 12 51 13 39,157274,0.001322523911514696,14.360587153001656,0.0,0.0,0.5398604608296047,0.25075130083942077,0.0,0.0,0.19765294041725637
264 12 39 12 42 281 42 13,31190,0.00026227806757724335,28.679843140519687,0.0,0.0,0.37447248473593625,0.4159378537842559,0.0,0.0,0.19760258463004804
42 281 42,204435,0.0017191028132463526,11.970717147623697,0.0,0.0,0.5666698803778614,0.2231818245678351,0.0,0.0,0.1974629262364241
50 306 51 272 51,80469,0.0006766673234970566,20.21273947490826,0.0,0.0,0.4713581275258618,0.31826157303558283,0.0,0.0,0.19740492514036118
12 39 281 39 13,215036,0.0018082470836659217,11.47540270886819,0.0,0.0,0.5718378718166267,0.21746789048961562,0.0,0.0,0.19732644057656057
21 269 21,398933,0.003354644960974428,5.947138411035894,0.0,0.0,0.6350113039874282,0.15369398185058156,0.0,0.0,0.19717632145950245
39 36 44 65 22,121503,0.001021724015544655,16.47316579631571,0.0,0.0,0.5134814074926662,0.2751219513968323,0.0,0.0,0.19715083972237463
36 44 265 268 263 51,55505,0.00046674396091294935,23.406402410401512,0.0,0.0,0.4333921106409916,0.3551035829864961,0.0,0.0,0.1971239234068719
12 278 13,386639,0.0032512641798652705,6.144182524201323,0.0,0.0,0.6318114727113198,0.15596707745416893,0.0,0.0,0.19694463754137218
63 39 266 44 65 22,67305,0.0005659706745202425,21.628459632744615,0.0,0.0,0.45309702407290253,0.33459328279839157,0.0,0.0,0.19692257671782354
361 50 368 51 292 71 21,9508,0.0000799531858456053,38.95355335119116,0.0,0.0,0.2530336239464059,0.5344550991728645,0.0,0.0,0.1968721807798176
39 266 44 265 268 263 51 272,20709,0.00017414288238079936,31.98249555282438,0.0,0.0,0.3326086291958084,0.45403716341592326,0.0,0.0,0.1966614481529329
266 44 265 268 263 51 272 39,20707,0.00017412606429374728,31.9823562158491,0.0,0.0,0.3325987562614156,0.4540355560283143,0.0,0.0,0.19665857807243248
51 272 39 266,210483,0.0017699607084918534,11.392880471191692,0.0,0.0,0.5696502125765287,0.2165159161695142,0.0,0.0,0.19654153218651071
50 63 39 36 44 265,57324,0.0004820400110868194,22.84732435934652,0.0,0.0,0.436688465796325,0.34865407358730705,0.0,0.0,0.196335634845908
13 39 12 51 13,297874,0.002504835431276171,8.224444130722741,0.0,0.0,0.605149226247859,0.17996491954207477,0.0,0.0,0.19627853644748344
51 272 39 36 44 265 262,37287,0.00031354800595552007,26.63684299137344,0.0,0.0,0.39272435945710127,0.3923698588690573,0.0,0.0,0.19627355458153964
263 51 13 71 21,224211,0.001885400058017355,10.730075704662006,0.0,0.0,0.5761090220755046,0.20886981816317346,0.0,0.0,0.19624471005966954
39 36 44 265 370 263 50 13,16244,0.00013659650303702277,33.97992103333146,0.0,0.0,0.30778397649058065,0.47707941017628275,0.0,0.0,0.19621584666671585
50 63 39 266 44 265 370,19371,0.00016289158214295545,32.344747798578474,0.0,0.0,0.32578093254780016,0.45821609560519383,0.0,0.0,0.1959992570382485
21 264 284 50 306 51 272 51,11812,0.00009932762212960558,36.71381445256215,0.0,0.0,0.2752145129572327,0.50861753132133,0.0,0.0,0.19595801106964067
39 266 44 65 22,115466,0.000970958619777941,16.477279658820564,0.0,0.0,0.508271763707068,0.2751694088043302,0.0,0.0,0.19586029312784953
39 36 44 265 51,121095,0.0010182931257860302,16.01197992240287,0.0,0.0,0.5131375664117614,0.2698017235271078,0.0,0.0,0.1957348224847173
265 370 263 50 13 50 13 268,15731,0.00013228266370816333,34.09610456424185,0.0,0.0,0.3045035637794243,0.47841970027213526,0.0,0.0,0.19573081601288989
266 44 265 51 272 39 266 44,18625,0.00015661843567252827,32.59599914741343,0.0,0.0,0.3217663428222402,0.46111452442530604,0.0,0.0,0.19572021681188656
12 39 263,481762,0.004051157627192943,3.7670769662258854,0.0,0.0,0.6542966182912585,0.1285448515054007,0.0,0.0,0.1957103674491648
39 36 44 265 268 263,55864,0.00046976280753879834,22.789144071362482,0.0,0.0,0.43405115711343745,0.3479829073458628,0.0,0.0,0.19550851611482506
39 36 44 265 39 263 51 13,40846,0.0003434757918647028,25.55627503003889,0.0,0.0,0.40204355728655516,0.37990445585432836,0.0,0.0,0.1954870032852209
12 268 263 51 13,170580,0.001434414644672208,12.871533166859527,0.0,0.0,0.5481626009648245,0.23357361400052387,0.0,0.0,0.1954340537413371
39 266 44 265 268 263 51,38089,0.0003202920588634056,26.156299560844385,0.0,0.0,0.3948997742527577,0.3868263227454923,0.0,0.0,0.1954315242495625
272 39 266 44 265 268 263,28846,0.00024256726955220137,28.61854668312726,0.0,0.0,0.36648608420102396,0.4152307394961105,0.0,0.0,0.19542920592428362
290 65 71,237352,0.00199590329899307,9.940418646623257,0.0,0.0,0.5819313842834944,0.19976035552491317,0.0,0.0,0.1954229349521019
263 51 272 39 36 44 265 369,13553,0.00011396776690844433,35.292939921328816,0.0,0.0,0.2892695410518349,0.49222636084528454,0.0,0.0,0.19537397547427987
63 680 625 680 625 680,2580,0.000021695332297187808,49.98310131738352,0.0,0.0,0.1196978745136161,0.661691668633121,0.0,0.0,0.19534738578668429
63 50 69 274 18 63 50,5698,0.0000479147300113861,42.95912538747659,0.0,0.0,0.20069287820539583,0.5806632707303101,0.0,0.0,0.19533903723392648
21 264 12 55 263 51 287,33051,0.00027792729757920707,27.365487767146096,0.0,0.0,0.38039682533845337,0.4007754854558063,0.0,0.0,0.1952930776985649
13 268 263 51 272 39 266,47862,0.000402473641243412,24.060033672622872,0.0,0.0,0.41824744490489524,0.3626438556932237,0.0,0.0,0.19522282514952974
44 265 268 263 51 272,51921,0.0004366059489156156,23.32098318181674,0.0,0.0,0.42656865752084666,0.3541181890569913,0.0,0.0,0.19517171164445948
51 272 39 36 44 265 262 12,25141,0.00021141176328821657,29.739101041965593,0.0,0.0,0.3524331625016996,0.4281574245197713,0.0,0.0,0.19514764675536772
283 71 22,313296,0.0026345197005347874,7.371574765723742,0.0,0.0,0.6103092925217869,0.1701262414264491,0.0,0.0,0.19510888348705901
51 272 39 266 44 65 21,41968,0.0003529107387009217,25.17537161267211,0.0,0.0,0.40481368681751023,0.37551036424966866,0.0,0.0,0.19508101276679474
50 306 51 272 51 292 261 21,11427,0.00009609014037207949,36.6907074430397,0.0,0.0,0.27182710550859834,0.5083509694793458,0.0,0.0,0.19504451874698603
265 268 263 51 272 39 36,34338,0.00028874973659722287,26.904579868928888,0.0,0.0,0.3843018767099804,0.39545846430624965,0.0,0.0,0.1949400852540575
63 39 266 44 265 267 21 269,18005,0.00015140482868638238,32.6059911483888,0.0,0.0,0.318305509714881,0.4612297918805134,0.0,0.0,0.19488382539884858
267 21 71 63 290 65 71 22,20362,0.00017122494427726287,31.51488606006677,0.0,0.0,0.33088124501314486,0.44864283285152495,0.0,0.0,0.19488101946616745
